Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
613,42395 (61.2790648),0413729310,"04137 - Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology,",Electrical Engineering,JEE,AI to AI,AI
"",,,"Management & Research, Nagpur",,,,
614,36297 (66.3654780),0413737210,"04137 - Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology,",Electronics and,JEE,AI to AI,AI
"",,,"Management & Research, Nagpur",Telecommunication Engg,,,
615,31048 (70.8363852),0413791110,"04137 - Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology,",Computer Science and,JEE,AI to AI,AI
"",,,"Management & Research, Nagpur",Engineering(Artificial,,,
616,33712 (68.5714997),0413791210,"04137 - Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology,",Computer Science and,JEE,AI to AI,AI
"",,,"Management & Research, Nagpur",Engineering(Data Science),,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
617,70159 (36.3198089),0413819110,"04138 - Jaidev Education Society, J D College of Engineering and Management,",Civil Engineering,JEE,AI to AI,AI
"",,,Nagpur,,,,
618,36257 (66.3978839),0413824210,"04138 - Jaidev Education Society, J D College of Engineering and Management,",Computer Science and,JEE,AI to AI,AI
"",,,Nagpur,Engineering,,,
619,44405 (59.7739944),0413824610,"04138 - Jaidev Education Society, J D College of Engineering and Management,",Information Technology,JEE,AI to AI,AI
"",,,Nagpur,,,,
620,59160 (46.8194101),0413829310,"04138 - Jaidev Education Society, J D College of Engineering and Management,",Electrical Engineering,JEE,AI to AI,AI
"",,,Nagpur,,,,
621,54239 (51.3638644),0413837210,"04138 - Jaidev Education Society, J D College of Engineering and Management,",Electronics and,JEE,AI to AI,AI
"",,,Nagpur,Telecommunication Engg,,,
622,59888 (46.2986911),0413861210,"04138 - Jaidev Education Society, J D College of Engineering and Management,",Mechanical Engineering,JEE,AI to AI,AI
"",,,Nagpur,,,,
623,48879 (56.0063988),0413891210,"04138 - Jaidev Education Society, J D College of Engineering and Management,",Computer Science and,JEE,AI to AI,AI
"",,,Nagpur,Engineering(Data Science),,,
624,45478 (58.7311745),0413899710,"04138 - Jaidev Education Society, J D College of Engineering and Management,",Artificial Intelligence,JEE,AI to AI,AI
"",,,Nagpur,,,,
625,42004 (61.6583065),0413924210,"04139 - Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology,",Computer Science and,JEE,AI to AI,AI
"",,,Nagpur,Engineering,,,
626,53920 (51.6406469),0413929310,"04139 - Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology,",Electrical Engineering,JEE,AI to AI,AI
"",,,Nagpur,,,,
627,51612 (53.4623008),0413984410,"04139 - Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology,",Electronics and Computer,JEE,AI to AI,AI
"",,,Nagpur,Engineering,,,
628,47772 (56.8895744),0413991110,"04139 - Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology,",Computer Science and,JEE,AI to AI,AI
"",,,Nagpur,Engineering(Artificial,,,
629,49492 (55.3933038),0413992810,"04139 - Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology,",Electronics and,JEE,AI to AI,AI
"",,,Nagpur,Communication(Advanced,,,
630,105073 (83.1983982),0414124510,"04141 - Shriram Gram Vikas Shikshan Sanstha, Vilasrao Deshmukh College of",Computer Engineering,MHT-CET,AI to AI,AI
"",,,"Engineering and Technology, Nagpur",,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
631,120476 (72.3242844),0414199510,"04141 - Shriram Gram Vikas Shikshan Sanstha, Vilasrao Deshmukh College of",Artificial Intelligence and,MHT-CET,AI to AI,AI
"",,,"Engineering and Technology, Nagpur",Data Science,,,
632,47947 (56.8654349),0414219110,"04142 - G H Raisoni College of Engineering & Management, Nagpur",Civil Engineering,JEE,AI to AI,AI
633,17979 (82.3229774),0414224210,"04142 - G H Raisoni College of Engineering & Management, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
634,19777 (80.7263661),0414224610,"04142 - G H Raisoni College of Engineering & Management, Nagpur",Information Technology,JEE,AI to AI,AI
635,38610 (64.3768291),0414229310,"04142 - G H Raisoni College of Engineering & Management, Nagpur",Electrical Engineering,JEE,AI to AI,AI
636,23933 (76.9870398),0414237210,"04142 - G H Raisoni College of Engineering & Management, Nagpur",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
637,44598 (59.6793493),0414261210,"04142 - G H Raisoni College of Engineering & Management, Nagpur",Mechanical Engineering,JEE,AI to AI,AI
638,21022 (79.6181326),0414291010,"04142 - G H Raisoni College of Engineering & Management, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering(Cyber,,,
639,22427 (78.2248689),0414291710,"04142 - G H Raisoni College of Engineering & Management, Nagpur",Data Science,JEE,AI to AI,AI
640,23106 (77.7169206),0414299710,"04142 - G H Raisoni College of Engineering & Management, Nagpur",Artificial Intelligence,JEE,AI to AI,AI
641,80651 (23.6756595),0414319110,"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of",Civil Engineering,JEE,AI to AI,AI
"",,,"Engineering, Bhandara",,,,
642,186969 (5.5604039),0414324510,"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of",Computer Engineering,MHT-CET,AI to AI,AI
"",,,"Engineering, Bhandara",,,,
643,70306 (36.2120221),0414419110,"04144 - Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Civil Engineering,JEE,AI to AI,AI
644,58000 (48.0513547),0414424210,"04144 - Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
645,62199 (44.2014356),0414424610,"04144 - Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Information Technology,JEE,AI to AI,AI
646,74998 (30.7427511),0414429310,"04144 - Shri. Sai Shikshan Sanstha, Nagpur Institute of Technology, Nagpur",Electrical Engineering,JEE,AI to AI,AI
647,180369 (16.2423214),0414519110,"04145 - Wainganga College of Engineering and Management, Dongargaon,",Civil Engineering,MHT-CET,AI to AI,AI
"",,,Nagpur,,,,
648,60212 (46.0832398),0414524210,"04145 - Wainganga College of Engineering and Management, Dongargaon,",Computer Science and,JEE,AI to AI,AI
"",,,Nagpur,Engineering,,,
649,71817 (34.6959400),0414529310,"04145 - Wainganga College of Engineering and Management, Dongargaon,",Electrical Engineering,JEE,AI to AI,AI
"",,,Nagpur,,,,
650,62277 (44.0508810),0414537210,"04145 - Wainganga College of Engineering and Management, Dongargaon,",Electronics and,JEE,AI to AI,AI
"",,,Nagpur,Telecommunication Engg,,,
651,89384 (6.1071226),0414561210,"04145 - Wainganga College of Engineering and Management, Dongargaon,",Mechanical Engineering,JEE,AI to AI,AI
"",,,Nagpur,,,,
652,58700 (47.4238693),0414599510,"04145 - Wainganga College of Engineering and Management, Dongargaon,",Artificial Intelligence and,JEE,AI to AI,AI
"",,,Nagpur,Data Science,,,
653,61120 (45.2445766),0414719110,"04147 - K.D.K. College of Engineering, Nagpur",Civil Engineering,JEE,AI to AI,AI
654,31540 (70.5136833),0414724210,"04147 - K.D.K. College of Engineering, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
655,37044 (65.7022258),0414724610,"04147 - K.D.K. College of Engineering, Nagpur",Information Technology,JEE,AI to AI,AI
656,58417 (47.5550319),0414729310,"04147 - K.D.K. College of Engineering, Nagpur",Electrical Engineering,JEE,AI to AI,AI
657,44971 (59.2301802),0414737210,"04147 - K.D.K. College of Engineering, Nagpur",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
658,44317 (59.8276777),0414761210,"04147 - K.D.K. College of Engineering, Nagpur",Mechanical Engineering,JEE,AI to AI,AI
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
659,39717 (63.5337786),0414799510,"04147 - K.D.K. College of Engineering, Nagpur",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
660,65719 (40.9215197),0415100210,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Aeronautical Engineering,JEE,AI to AI,AI
661,31745 (71.3804113),0415108210,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Bio Technology,JEE(Main)-2024,AI to AI,AI
662,32672 (70.7219012),0415108210,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Bio Technology,NEET-2024,AI to AI,AI
663,79741 (24.6845018),0415119110,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Civil Engineering,JEE,AI to AI,AI
664,46829 (57.7205882),0415124210,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
665,56510 (49.3223255),0415124610,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Information Technology,JEE,AI to AI,AI
666,63528 (42.9450650),0415129310,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Electrical Engineering,JEE,AI to AI,AI
667,54455 (51.1269778),0415137010,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Electronics and,JEE,AI to AI,AI
"",,,,Communication,,,
668,80122 (24.2014082),0415161210,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Mechanical Engineering,JEE,AI to AI,AI
669,60339 (45.8118701),0415191210,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering(Data Science),,,
670,61328 (45.1836004),0415192110,"04151 - Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Machine Learning,,,
671,184007 (10.8656299),0416319110,04163 - Rajiv Gandhi College of Engineering Research & Technology,Civil Engineering,MHT-CET,AI to AI,AI
"",,,Chandrapur,,,,
672,59223 (46.7185244),0416324210,04163 - Rajiv Gandhi College of Engineering Research & Technology,Computer Science and,JEE,AI to AI,AI
"",,,Chandrapur,Engineering,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
673,85189 (15.9812368),0416329310,04163 - Rajiv Gandhi College of Engineering Research & Technology,Electrical Engineering,JEE,AI to AI,AI
"",,,Chandrapur,,,,
674,79307 (25.2000150),0416337010,04163 - Rajiv Gandhi College of Engineering Research & Technology,Electronics and,JEE,AI to AI,AI
"",,,Chandrapur,Communication,,,
675,89904 (4.5411494),0416361210,04163 - Rajiv Gandhi College of Engineering Research & Technology,Mechanical Engineering,JEE,AI to AI,AI
"",,,Chandrapur,,,,
676,61152 (45.2445766),0416370110,04163 - Rajiv Gandhi College of Engineering Research & Technology,Mining Engineering,JEE,AI to AI,AI
"",,,Chandrapur,,,,
677,62065 (44.2947607),0416391210,04163 - Rajiv Gandhi College of Engineering Research & Technology,Computer Science and,JEE,AI to AI,AI
"",,,Chandrapur,Engineering(Data Science),,,
678,43527 (60.3012620),0416719110,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Civil Engineering,JEE,AI to AI,AI
679,10552 (89.0565174),0416724210,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
680,15735 (84.3355040),0416724610,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Information Technology,JEE,AI to AI,AI
681,17643 (82.6084538),0416725110,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Technology,JEE,AI to AI,AI
682,19045 (81.3751833),0416725710,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Design,,,
683,18033 (82.3216240),0416726710,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering (IoT),,,
684,32161 (69.7929881),0416735610,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electrical Engg[Electronics,JEE,AI to AI,AI
"",,,,and Power],,,
685,21697 (78.9227248),0416737210,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
686,26628 (74.5733907),0416737610,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering,JEE,AI to AI,AI
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
687,27723 (73.7173337),0416737810,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Electronics Engineering (,JEE,AI to AI,AI
"",,,,VLSI Design and,,,
688,39774 (63.4728961),0416761210,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Mechanical Engineering,JEE,AI to AI,AI
689,10657 (89.0292149),0416791110,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering(Artificial,,,
690,17644 (82.6084538),0416799510,"04167 - Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",Artificial Intelligence and,JEE,AI to AI,AI
"",,,,Data Science,,,
691,90609 (1.7829163),0417219110,"04172 - Anjuman College of Engineering & Technology, Nagpur",Civil Engineering,JEE,MI to AI,MI
692,37785 (65.0561876),0417224210,"04172 - Anjuman College of Engineering & Technology, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
693,43385 (60.5733600),0417226310,"04172 - Anjuman College of Engineering & Technology, Nagpur",Artificial Intelligence (AI),JEE,AI to AI,AI
"",,,,and Data Science,,,
694,80182 (24.2014082),0417229310,"04172 - Anjuman College of Engineering & Technology, Nagpur",Electrical Engineering,JEE,AI to AI,AI
695,47399 (57.3147779),0417237210,"04172 - Anjuman College of Engineering & Technology, Nagpur",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
696,77007 (28.4607938),0417261210,"04172 - Anjuman College of Engineering & Technology, Nagpur",Mechanical Engineering,JEE,AI to AI,AI
697,46670 (57.7613020),0417419110,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Civil Engineering,JEE,AI to AI,AI
698,15666 (84.4427928),0417424510,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Engineering,JEE,AI to AI,AI
699,21775 (78.9149832),0417424610,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Information Technology,JEE,AI to AI,AI
700,21336 (79.3129321),0417426010,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering (Cyber,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
701,22607 (78.1648862),0417426210,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Business Systems,,,
702,29810 (71.8716360),0417426510,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Industrial IoT,JEE,AI to AI,AI
703,35319 (67.1114593),0417429310,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Electrical Engineering,JEE,AI to AI,AI
704,25286 (75.7901666),0417437210,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Electronics and,JEE,AI to AI,AI
"",,,,Telecommunication Engg,,,
705,38824 (64.3278996),0417461210,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Mechanical Engineering,JEE,AI to AI,AI
706,19902 (80.6013534),0417491210,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering(Data Science),,,
707,22321 (78.3168455),0417499710,"04174 - ST. Vincent Pallotti College of Engineering & Technology, Nagpur",Artificial Intelligence,JEE,AI to AI,AI
708,76256 (29.3959598),0417524210,"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Computer Science and,JEE,AI to AI,AI
"",,,,Engineering,,,
709,183526 (11.4858097),0417537210,"04175 - JMSS Shri Shankarprasad Agnihotri College of Engineering, Wardha",Electronics and,MHT-CET,AI to AI,AI
"",,,,Telecommunication Engg,,,
710,64662 (42.0665339),0417719110,"04177 - Priyadarshini Bhagwati  College of Engineering, Harpur Nagar, Umred",Civil Engineering,JEE,AI to AI,AI
"",,,"Road,Nagpur",,,,
711,22921 (77.8322522),0417724210,"04177 - Priyadarshini Bhagwati  College of Engineering, Harpur Nagar, Umred",Computer Science and,JEE,AI to AI,AI
"",,,"Road,Nagpur",Engineering,,,
712,26039 (75.1570798),0417724610,"04177 - Priyadarshini Bhagwati  College of Engineering, Harpur Nagar, Umred",Information Technology,JEE,AI to AI,AI
"",,,"Road,Nagpur",,,,
713,46405 (57.9935072),0417737010,"04177 - Priyadarshini Bhagwati  College of Engineering, Harpur Nagar, Umred",Electronics and,JEE,AI to AI,AI
"",,,"Road,Nagpur",Communication,,,
714,59068 (46.8194101),0417761210,"04177 - Priyadarshini Bhagwati  College of Engineering, Harpur Nagar, Umred",Mechanical Engineering,JEE,AI to AI,AI
"",,,"Road,Nagpur",,,,
Sr. No,All India,Choice Code,Institute Name,Course Name,Merit Exam,Type,Seat Type
"",Merit,,,,,,
715,189529 (0.0565857),0418124510,"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Computer Engineering,MHT-CET,AI to AI,AI
716,175062 (23.9858471),0418137210,"04181 - Swaminarayan Siddhanta Institute Of Technology, Nagpur",Electronics and,MHT-CET,AI to AI,AI
"",,,,Telecommunication Engg,,,
717,167147 (32.8344132),0418824210,"04188 - Krushi Jivan Vikas Pratishthan, Ballarpur Institute of Technology,",Computer Science and,MHT-CET,AI to AI,AI
"",,,Mouza Bamni,Engineering,,,
718,187923 (3.7972607),0418837210,"04188 - Krushi Jivan Vikas Pratishthan, Ballarpur Institute of Technology,",Electronics and,MHT-CET,AI to AI,AI
"",,,Mouza Bamni,Telecommunication Engg,,,
719,163119 (42.2216419),0418850310,"04188 - Krushi Jivan Vikas Pratishthan, Ballarpur Institute of Technology,",Food Technology,MHT-CET-PCM 2024,AI to AI,AI
"",,,Mouza Bamni,,,,
720,166429 (39.0405373),0418850310,"04188 - Krushi Jivan Vikas Pratishthan, Ballarpur Institute of Technology,",Food Technology,MHT-CET-PCB 2024,AI to AI,AI
"",,,Mouza Bamni,,,,
721,62139 (46.7162819),0418850310,"04188 - Krushi Jivan Vikas Pratishthan, Ballarpur Institute of Technology,",Food Technology,JEE(Main)-2024,AI to AI,AI
